id,county,STNAME,CTYNAME,POPESTIMATE2019,D1,D2,Administered,Per
46053,Gregory,South Dakota,Gregory County,4185,,,,
46055,Haakon,South Dakota,Haakon County,1899,,,,
46057,Hamlin,South Dakota,Hamlin County,6164,,,,
46059,Hand,South Dakota,Hand County,3191,,,,
46061,Hanson,South Dakota,Hanson County,3453,,,,
46063,Harding,South Dakota,Harding County,1298,,,,
46065,Hughes,South Dakota,Hughes County,17526,,,,
46067,Hutchinson,South Dakota,Hutchinson County,7291,,,,
46069,Hyde,South Dakota,Hyde County,1301,,,,
46071,Jackson,South Dakota,Jackson County,3344,,,,
46073,Jerauld,South Dakota,Jerauld County,2013,,,,
46075,Jones,South Dakota,Jones County,903,,,,
46077,Kingsbury,South Dakota,Kingsbury County,4939,,,,
46079,Lake,South Dakota,Lake County,12797,,,,
46081,Lawrence,South Dakota,Lawrence County,25844,,,,
46083,Lincoln,South Dakota,Lincoln County,61128,,,,
46085,Lyman,South Dakota,Lyman County,3781,,,,
46087,McCook,South Dakota,McCook County,5586,,,,
46089,McPherson,South Dakota,McPherson County,2379,,,,
46091,Marshall,South Dakota,Marshall County,4935,,,,
46093,Meade,South Dakota,Meade County,28332,,,,
46095,Mellette,South Dakota,Mellette County,2061,,,,
46097,Miner,South Dakota,Miner County,2216,,,,
46099,Minnehaha,South Dakota,Minnehaha County,193134,,,,
46101,Moody,South Dakota,Moody County,6576,,,,
46103,Pennington,South Dakota,Oglala Lakota County,14177,,,,
46105,Perkins,South Dakota,Pennington County,113775,,,,
46107,Potter,South Dakota,Perkins County,2865,,,,
46109,Roberts,South Dakota,Potter County,2153,,,,
46111,Sanborn,South Dakota,Roberts County,10394,,,,
46113,Shannon,South Dakota,Sanborn County,2344,,,,
46115,Spink,South Dakota,Spink County,6376,,,,
46117,Stanley,South Dakota,Stanley County,3098,,,,
46119,Sully,South Dakota,Sully County,1391,,,,
46121,Todd,South Dakota,Todd County,10177,,,,
46123,Tripp,South Dakota,Tripp County,5441,,,,
46125,Turner,South Dakota,Turner County,8384,,,,
46127,Union,South Dakota,Union County,15932,,,,
46129,Walworth,South Dakota,Walworth County,5435,,,,
46135,Yankton,South Dakota,Yankton County,22814,,,,
46137,Ziebach,South Dakota,Ziebach County,2756,,,,
47000,Tennessee,Tennessee,Tennessee,6829174,,,,
47001,Anderson,Tennessee,Anderson County,76978,10584.75,3528.25,14113,0.183338097
47003,Bedford,Tennessee,Bedford County,49713,4974,1658,6632,0.133405749
47005,Benton,Tennessee,Benton County,16160,2973.75,991.25,3965,0.245358911
47007,Bledsoe,Tennessee,Bledsoe County,15064,1704,568,2272,0.150823155
47009,Blount,Tennessee,Blount County,133088,19985.25,6661.75,26647,0.200220906
47011,Bradley,Tennessee,Bradley County,108110,11172,3724,14896,0.137785589
47013,Campbell,Tennessee,Campbell County,39842,4704,1568,6272,0.157421816
47015,Cannon,Tennessee,Cannon County,14678,1287,429,1716,0.116909661
47017,Carroll,Tennessee,Carroll County,27767,5876.25,1958.75,7835,0.282169482
47019,Carter,Tennessee,Carter County,56391,8567.25,2855.75,11423,0.202567786
47021,Cheatham,Tennessee,Cheatham County,40667,4917,1639,6556,0.161211793
47023,Chester,Tennessee,Chester County,17297,2313,771,3084,0.178296814
47025,Claiborne,Tennessee,Claiborne County,31959,4614.75,1538.25,6153,0.192527926
47027,Clay,Tennessee,Clay County,7615,1044,348,1392,0.182797111
47029,Cocke,Tennessee,Cocke County,36004,4598.25,1532.75,6131,0.170286635
47031,Coffee,Tennessee,Coffee County,56520,7091.25,2363.75,9455,0.167285916
47033,Crockett,Tennessee,Crockett County,14230,2725.5,908.5,3634,0.255375966
47035,Cumberland,Tennessee,Cumberland County,60520,11853,3951,15804,0.261136814
47037,Davidson,Tennessee,Davidson County,694144,95982.75,31994.25,127977,0.184366644
47039,Decatur,Tennessee,Decatur County,11663,1851,617,2468,0.211609363
47041,DeKalb,Tennessee,DeKalb County,20490,2668.5,889.5,3558,0.173645681
47043,Dickson,Tennessee,Dickson County,53948,6156.75,2052.25,8209,0.152165048
47045,Dyer,Tennessee,Dyer County,37159,4992,1664,6656,0.179122151
47047,Fayette,Tennessee,Fayette County,41133,6185.25,2061.75,8247,0.200495952
47049,Fentress,Tennessee,Fentress County,18523,2142.75,714.25,2857,0.154240674
47051,Franklin,Tennessee,Franklin County,42208,5398.5,1799.5,7198,0.170536391
47053,Gibson,Tennessee,Gibson County,49133,7566,2522,10088,0.205320253
47055,Giles,Tennessee,Giles County,29464,3252.75,1084.25,4337,0.147196579
47057,Grainger,Tennessee,Grainger County,23320,3360,1120,4480,0.192109777
47059,Greene,Tennessee,Greene County,69069,11925,3975,15900,0.230204578
47061,Grundy,Tennessee,Grundy County,13427,1194,398,1592,0.118567066
47063,Hamblen,Tennessee,Hamblen County,64934,7113,2371,9484,0.146055995
47065,Hamilton,Tennessee,Hamilton County,367804,50727,16909,67636,0.18389142
47067,Hancock,Tennessee,Hancock County,6620,1115.25,371.75,1487,0.224622356
47069,Hardeman,Tennessee,Hardeman County,25050,3847.5,1282.5,5130,0.204790419
47071,Hardin,Tennessee,Hardin County,25652,4321.5,1440.5,5762,0.224621862
47073,Hawkins,Tennessee,Hawkins County,56786,8310,2770,11080,0.195118515
47075,Haywood,Tennessee,Haywood County,17304,2679.75,893.25,3573,0.20648405
47077,Henderson,Tennessee,Henderson County,28117,4913.25,1637.75,6551,0.232990717
47079,Henry,Tennessee,Henry County,32345,7044.75,2348.25,9393,0.290400371
47081,Hickman,Tennessee,Hickman County,25178,2699.25,899.75,3599,0.142942251
47083,Houston,Tennessee,Houston County,8201,1157.25,385.75,1543,0.188147787
47085,Humphreys,Tennessee,Humphreys County,18582,2357.25,785.75,3143,0.169142181
47087,Jackson,Tennessee,Jackson County,11786,1781.25,593.75,2375,0.201510266
47089,Jefferson,Tennessee,Jefferson County,54495,7311.75,2437.25,9749,0.178897147
47091,Johnson,Tennessee,Johnson County,17788,2200.5,733.5,2934,0.164942658
47093,Knox,Tennessee,Knox County,470313,69243.75,23081.25,92325,0.196305439
47095,Lake,Tennessee,Lake County,7016,924,308,1232,0.175598632
47097,Lauderdale,Tennessee,Lauderdale County,25633,2936.25,978.75,3915,0.152732805
47099,Lawrence,Tennessee,Lawrence County,44142,4936.5,1645.5,6582,0.149109691
47101,Lewis,Tennessee,Lewis County,12268,1641.75,547.25,2189,0.178431692
47103,Lincoln,Tennessee,Lincoln County,34366,4116.75,1372.25,5489,0.159721818
47105,Loudon,Tennessee,Loudon County,54068,9833.25,3277.75,13111,0.242490937
47107,McMinn,Tennessee,McMinn County,53794,5607.75,1869.25,7477,0.138993196
47109,McNairy,Tennessee,McNairy County,25694,4487.25,1495.75,5983,0.23285592
47111,Macon,Tennessee,Macon County,24602,2824.5,941.5,3766,0.153076986
47113,Madison,Tennessee,Madison County,97984,18795.75,6265.25,25061,0.255766248
47115,Marion,Tennessee,Marion County,28907,3827.25,1275.75,5103,0.176531636
47117,Marshall,Tennessee,Marshall County,34375,4701,1567,6268,0.182341818
47119,Maury,Tennessee,Maury County,96387,14946.75,4982.25,19929,0.206760248
47121,Meigs,Tennessee,Meigs County,12422,2242.5,747.5,2990,0.24070198
47123,Monroe,Tennessee,Monroe County,46545,5204.25,1734.75,6939,0.149081534
47125,Montgomery,Tennessee,Montgomery County,208993,15894,5298,21192,0.101400525
47127,Moore,Tennessee,Moore County,6488,519,173,692,0.106658446
47129,Morgan,Tennessee,Morgan County,21403,3143.25,1047.75,4191,0.195813671
47131,Obion,Tennessee,Obion County,30069,4289.25,1429.75,5719,0.190195883
47133,Overton,Tennessee,Overton County,22241,2977.5,992.5,3970,0.178499168
47135,Perry,Tennessee,Perry County,8076,1386,462,1848,0.228826152
47137,Pickett,Tennessee,Pickett County,5048,1014.75,338.25,1353,0.268026941
47139,Polk,Tennessee,Polk County,16832,1974,658,2632,0.156368821
47141,Putnam,Tennessee,Putnam County,80245,14458.5,4819.5,19278,0.240239267
47143,Rhea,Tennessee,Rhea County,33167,4272.75,1424.25,5697,0.171767118
47145,Roane,Tennessee,Roane County,53382,6354,2118,8472,0.158705182
47147,Robertson,Tennessee,Robertson County,71813,8378.25,2792.75,11171,0.155556793
47149,Rutherford,Tennessee,Rutherford County,332285,28311.75,9437.25,37749,0.113604285
47151,Scott,Tennessee,Scott County,22068,3791.25,1263.75,5055,0.229064709
47153,Sequatchie,Tennessee,Sequatchie County,15026,1624.5,541.5,2166,0.14415014
47155,Sevier,Tennessee,Sevier County,98250,10566.75,3522.25,14089,0.143399491
47157,Shelby,Tennessee,Shelby County,937166,91339.5,30446.5,121786,0.129951364
47159,Smith,Tennessee,Smith County,20157,2289.75,763.25,3053,0.151461031
47161,Stewart,Tennessee,Stewart County,13715,1748.25,582.75,2331,0.169959898
47163,Sullivan,Tennessee,Sullivan County,158348,32778.75,10926.25,43705,0.276006012
47165,Sumner,Tennessee,Sumner County,191283,21740.25,7246.75,28987,0.151539865
47167,Tipton,Tennessee,Tipton County,61599,5514,1838,7352,0.119352587
47169,Trousdale,Tennessee,Trousdale County,11284,1332.75,444.25,1777,0.157479617
47171,Unicoi,Tennessee,Unicoi County,17883,4141.5,1380.5,5522,0.308784879
47173,Union,Tennessee,Union County,19972,1954.5,651.5,2606,0.130482676
47175,Van Buren,Tennessee,Van Buren County,5872,1209,403,1612,0.274523161
47177,Warren,Tennessee,Warren County,41277,5693.25,1897.75,7591,0.183903869
47179,Washington,Tennessee,Washington County,129375,29622,9874,39496,0.305283092
47181,Wayne,Tennessee,Wayne County,16673,2733,911,3644,0.218556948
47183,Weakley,Tennessee,Weakley County,33328,4500.75,1500.25,6001,0.180058809
47185,White,Tennessee,White County,27345,4188,1396,5584,0.204205522
47187,Williamson,Tennessee,Williamson County,238412,37870.5,12623.5,50494,0.211793031
47189,Wilson,Tennessee,Wilson County,144657,17109,5703,22812,0.157697173
48000,Texas,Texas,Texas,28995881,,,,
48001,Anderson,Texas,Anderson County,57735,,,,
48003,Andrews,Texas,Andrews County,18705,,,,
48005,Angelina,Texas,Angelina County,86715,,,,
48007,Aransas,Texas,Aransas County,23510,,,,
48009,Archer,Texas,Archer County,8553,,,,
48011,Armstrong,Texas,Armstrong County,1887,,,,
48013,Atascosa,Texas,Atascosa County,51153,,,,
48015,Austin,Texas,Austin County,30032,,,,
48017,Bailey,Texas,Bailey County,7000,,,,
48019,Bandera,Texas,Bandera County,23112,,,,
48021,Bastrop,Texas,Bastrop County,88723,,,,
48023,Baylor,Texas,Baylor County,3509,,,,
48025,Bee,Texas,Bee County,32565,,,,
48027,Bell,Texas,Bell County,362924,,,,
48029,Bexar,Texas,Bexar County,2003554,,,,
48031,Blanco,Texas,Blanco County,11931,,,,
48033,Borden,Texas,Borden County,654,,,,
48035,Bosque,Texas,Bosque County,18685,,,,
48037,Bowie,Texas,Bowie County,93245,,,,
48039,Brazoria,Texas,Brazoria County,374264,,,,
48041,Brazos,Texas,Brazos County,229211,,,,
48043,Brewster,Texas,Brewster County,9203,,,,
48045,Briscoe,Texas,Briscoe County,1546,,,,
48047,Brooks,Texas,Brooks County,7093,,,,
48049,Brown,Texas,Brown County,37864,,,,
48051,Burleson,Texas,Burleson County,18443,,,,
48053,Burnet,Texas,Burnet County,48155,,,,
48055,Caldwell,Texas,Caldwell County,43664,,,,
48057,Calhoun,Texas,Calhoun County,21290,,,,
48059,Callahan,Texas,Callahan County,13943,,,,
48061,Cameron,Texas,Cameron County,423163,,,,
48063,Camp,Texas,Camp County,13094,,,,
48065,Carson,Texas,Carson County,5926,,,,
48067,Cass,Texas,Cass County,30026,,,,
48069,Castro,Texas,Castro County,7530,,,,
48071,Chambers,Texas,Chambers County,43837,,,,
48073,Cherokee,Texas,Cherokee County,52646,,,,
48075,Childress,Texas,Childress County,7306,,,,
48077,Clay,Texas,Clay County,10471,,,,
48079,Cochran,Texas,Cochran County,2853,,,,
48081,Coke,Texas,Coke County,3387,,,,
48083,Coleman,Texas,Coleman County,8175,,,,
48085,Collin,Texas,Collin County,1034730,,,,
48087,Collingsworth,Texas,Collingsworth County,2920,,,,
48089,Colorado,Texas,Colorado County,21493,,,,
48091,Comal,Texas,Comal County,156209,,,,
48093,Comanche,Texas,Comanche County,13635,,,,
48095,Concho,Texas,Concho County,2726,,,,
48097,Cooke,Texas,Cooke County,41257,,,,
48099,Coryell,Texas,Coryell County,75951,,,,
48101,Cottle,Texas,Cottle County,1398,,,,
48103,Crane,Texas,Crane County,4797,,,,
48105,Crockett,Texas,Crockett County,3464,,,,
48107,Crosby,Texas,Crosby County,5737,,,,
48109,Culberson,Texas,Culberson County,2171,,,,
48111,Dallam,Texas,Dallam County,7287,,,,
48113,Dallas,Texas,Dallas County,2635516,,,,
48115,Dawson,Texas,Dawson County,12728,,,,
48117,Deaf Smith,Texas,Deaf Smith County,18546,,,,
48119,Delta,Texas,Delta County,5331,,,,
48121,Denton,Texas,Denton County,887207,,,,
48123,De Witt,Texas,DeWitt County,20160,,,,
48125,Dickens,Texas,Dickens County,2211,,,,
48127,Dimmit,Texas,Dimmit County,10124,,,,
48129,Donley,Texas,Donley County,3278,,,,
48131,Duval,Texas,Duval County,11157,,,,
48133,Eastland,Texas,Eastland County,18360,,,,
48135,Ector,Texas,Ector County,166223,,,,
48137,Edwards,Texas,Edwards County,1932,,,,
48139,Ellis,Texas,Ellis County,184826,,,,
48141,El Paso,Texas,El Paso County,839238,,,,
48143,Erath,Texas,Erath County,42698,,,,
48145,Falls,Texas,Falls County,17297,,,,
48147,Fannin,Texas,Fannin County,35514,,,,
48149,Fayette,Texas,Fayette County,25346,,,,
48151,Fisher,Texas,Fisher County,3830,,,,
48153,Floyd,Texas,Floyd County,5712,,,,
48155,Foard,Texas,Foard County,1155,,,,
48157,Fort Bend,Texas,Fort Bend County,811688,,,,
48159,Franklin,Texas,Franklin County,10725,,,,
48161,Freestone,Texas,Freestone County,19717,,,,
48163,Frio,Texas,Frio County,20306,,,,
48165,Gaines,Texas,Gaines County,21492,,,,
48167,Galveston,Texas,Galveston County,342139,,,,
48169,Garza,Texas,Garza County,6229,,,,
48171,Gillespie,Texas,Gillespie County,26988,,,,
48173,Glasscock,Texas,Glasscock County,1409,,,,
48175,Goliad,Texas,Goliad County,7658,,,,
48177,Gonzales,Texas,Gonzales County,20837,,,,
48179,Gray,Texas,Gray County,21886,,,,
48181,Grayson,Texas,Grayson County,136212,,,,
48183,Gregg,Texas,Gregg County,123945,,,,
48185,Grimes,Texas,Grimes County,28880,,,,
48187,Guadalupe,Texas,Guadalupe County,166847,,,,
48189,Hale,Texas,Hale County,33406,,,,
48191,Hall,Texas,Hall County,2964,,,,
48193,Hamilton,Texas,Hamilton County,8461,,,,
48195,Hansford,Texas,Hansford County,5399,,,,
48197,Hardeman,Texas,Hardeman County,3933,,,,
48199,Hardin,Texas,Hardin County,57602,,,,
48201,Harris,Texas,Harris County,4713325,,,,
48203,Harrison,Texas,Harrison County,66553,,,,
48205,Hartley,Texas,Hartley County,5576,,,,
48207,Haskell,Texas,Haskell County,5658,,,,
48209,Hays,Texas,Hays County,230191,,,,
48211,Hemphill,Texas,Hemphill County,3819,,,,
48213,Henderson,Texas,Henderson County,82737,,,,
48215,Hidalgo,Texas,Hidalgo County,868707,,,,
48217,Hill,Texas,Hill County,36649,,,,
48219,Hockley,Texas,Hockley County,23021,,,,
48221,Hood,Texas,Hood County,61643,,,,
48223,Hopkins,Texas,Hopkins County,37084,,,,
48225,Houston,Texas,Houston County,22968,,,,
48227,Howard,Texas,Howard County,36664,,,,
48229,Hudspeth,Texas,Hudspeth County,4886,,,,
48231,Hunt,Texas,Hunt County,98594,,,,
48233,Hutchinson,Texas,Hutchinson County,20938,,,,
48235,Irion,Texas,Irion County,1536,,,,
48237,Jack,Texas,Jack County,8935,,,,
48239,Jackson,Texas,Jackson County,14760,,,,
48241,Jasper,Texas,Jasper County,35529,,,,
48243,Jeff Davis,Texas,Jeff Davis County,2274,,,,
48245,Jefferson,Texas,Jefferson County,251565,,,,
48247,Jim Hogg,Texas,Jim Hogg County,5200,,,,
48249,Jim Wells,Texas,Jim Wells County,40482,,,,
48251,Johnson,Texas,Johnson County,175817,,,,
48253,Jones,Texas,Jones County,20083,,,,
48255,Karnes,Texas,Karnes County,15601,,,,
48257,Kaufman,Texas,Kaufman County,136154,,,,
48259,Kendall,Texas,Kendall County,47431,,,,
48261,Kenedy,Texas,Kenedy County,404,,,,
48263,Kent,Texas,Kent County,762,,,,
48265,Kerr,Texas,Kerr County,52600,,,,
48267,Kimble,Texas,Kimble County,4337,,,,
48269,King,Texas,King County,272,,,,
48271,Kinney,Texas,Kinney County,3667,,,,
48273,Kleberg,Texas,Kleberg County,30680,,,,
48275,Knox,Texas,Knox County,3664,,,,
48277,Lamar,Texas,Lamar County,49859,,,,
48279,Lamb,Texas,Lamb County,12893,,,,
48281,Lampasas,Texas,Lampasas County,21428,,,,
48283,La Salle,Texas,La Salle County,7520,,,,
48285,Lavaca,Texas,Lavaca County,20154,,,,
48287,Lee,Texas,Lee County,17239,,,,
48289,Leon,Texas,Leon County,17404,,,,
48291,Liberty,Texas,Liberty County,88219,,,,
48293,Limestone,Texas,Limestone County,23437,,,,
48295,Lipscomb,Texas,Lipscomb County,3233,,,,
48297,Live Oak,Texas,Live Oak County,12207,,,,
48299,Llano,Texas,Llano County,21795,,,,
48301,Loving,Texas,Loving County,169,,,,
48303,Lubbock,Texas,Lubbock County,310569,,,,
48305,Lynn,Texas,Lynn County,5951,,,,
48307,McCulloch,Texas,McCulloch County,7984,,,,
48309,McLennan,Texas,McLennan County,256623,,,,
48311,McMullen,Texas,McMullen County,743,,,,
48313,Madison,Texas,Madison County,14284,,,,
48315,Marion,Texas,Marion County,9854,,,,
48317,Martin,Texas,Martin County,5771,,,,
48319,Mason,Texas,Mason County,4274,,,,
48321,Matagorda,Texas,Matagorda County,36643,,,,
48323,Maverick,Texas,Maverick County,58722,,,,
48325,Medina,Texas,Medina County,51584,,,,
48327,Menard,Texas,Menard County,2138,,,,
48329,Midland,Texas,Midland County,176832,,,,
48331,Milam,Texas,Milam County,24823,,,,
48333,Mills,Texas,Mills County,4873,,,,
48335,Mitchell,Texas,Mitchell County,8545,,,,
48337,Montague,Texas,Montague County,19818,,,,
48339,Montgomery,Texas,Montgomery County,607391,,,,
48341,Moore,Texas,Moore County,20940,,,,
48343,Morris,Texas,Morris County,12388,,,,
48345,Motley,Texas,Motley County,1200,,,,
48347,Nacogdoches,Texas,Nacogdoches County,65204,,,,
48349,Navarro,Texas,Navarro County,50113,,,,
48351,Newton,Texas,Newton County,13595,,,,
48353,Nolan,Texas,Nolan County,14714,,,,
48355,Nueces,Texas,Nueces County,362294,,,,
48357,Ochiltree,Texas,Ochiltree County,9836,,,,
48359,Oldham,Texas,Oldham County,2112,,,,
48361,Orange,Texas,Orange County,83396,,,,
48363,Palo Pinto,Texas,Palo Pinto County,29189,,,,
48365,Panola,Texas,Panola County,23194,,,,
48367,Parker,Texas,Parker County,142878,,,,
48369,Parmer,Texas,Parmer County,9605,,,,
48371,Pecos,Texas,Pecos County,15823,,,,
48373,Polk,Texas,Polk County,51353,,,,
48375,Potter,Texas,Potter County,117415,,,,
48377,Presidio,Texas,Presidio County,6704,,,,
48379,Rains,Texas,Rains County,12514,,,,
48381,Randall,Texas,Randall County,137713,,,,
48383,Reagan,Texas,Reagan County,3849,,,,
48385,Real,Texas,Real County,3452,,,,
48387,Red River,Texas,Red River County,12023,,,,
48389,Reeves,Texas,Reeves County,15976,,,,
48391,Refugio,Texas,Refugio County,6948,,,,
48393,Roberts,Texas,Roberts County,854,,,,
48395,Robertson,Texas,Robertson County,17074,,,,
48397,Rockwall,Texas,Rockwall County,104915,,,,
48399,Runnels,Texas,Runnels County,10264,,,,
48401,Rusk,Texas,Rusk County,54406,,,,
48403,Sabine,Texas,Sabine County,10542,,,,
48405,San Augustine,Texas,San Augustine County,8237,,,,
48407,San Jacinto,Texas,San Jacinto County,28859,,,,
48409,San Patricio,Texas,San Patricio County,66730,,,,
48411,San Saba,Texas,San Saba County,6055,,,,
48413,Schleicher,Texas,Schleicher County,2793,,,,
48415,Scurry,Texas,Scurry County,16703,,,,
48417,Shackelford,Texas,Shackelford County,3265,,,,
48419,Shelby,Texas,Shelby County,25274,,,,
48421,Sherman,Texas,Sherman County,3022,,,,
48423,Smith,Texas,Smith County,232751,,,,
48425,Somervell,Texas,Somervell County,9128,,,,
48427,Starr,Texas,Starr County,64633,,,,
48429,Stephens,Texas,Stephens County,9366,,,,
48431,Sterling,Texas,Sterling County,1291,,,,
48433,Stonewall,Texas,Stonewall County,1350,,,,
48435,Sutton,Texas,Sutton County,3776,,,,
48437,Swisher,Texas,Swisher County,7397,,,,
48439,Tarrant,Texas,Tarrant County,2102515,,,,
48441,Taylor,Texas,Taylor County,138034,,,,
48443,Terrell,Texas,Terrell County,776,,,,
48445,Terry,Texas,Terry County,12337,,,,
48447,Throckmorton,Texas,Throckmorton County,1501,,,,
48449,Titus,Texas,Titus County,32750,,,,
48451,Tom Green,Texas,Tom Green County,119200,,,,
48453,Travis,Texas,Travis County,1273954,,,,
48455,Trinity,Texas,Trinity County,14651,,,,
48457,Tyler,Texas,Tyler County,21672,,,,
48459,Upshur,Texas,Upshur County,41753,,,,
48461,Upton,Texas,Upton County,3657,,,,
48463,Uvalde,Texas,Uvalde County,26741,,,,
48465,Val Verde,Texas,Val Verde County,49025,,,,
48467,Van Zandt,Texas,Van Zandt County,56590,,,,
48469,Victoria,Texas,Victoria County,92084,,,,
48471,Walker,Texas,Walker County,72971,,,,
48473,Waller,Texas,Waller County,55246,,,,
48475,Ward,Texas,Ward County,11998,,,,
48477,Washington,Texas,Washington County,35882,,,,
48479,Webb,Texas,Webb County,276652,,,,
48481,Wharton,Texas,Wharton County,41556,,,,
48483,Wheeler,Texas,Wheeler County,5056,,,,
48485,Wichita,Texas,Wichita County,132230,,,,
48487,Wilbarger,Texas,Wilbarger County,12769,,,,
48489,Willacy,Texas,Willacy County,21358,,,,
48491,Williamson,Texas,Williamson County,590551,,,,
48493,Wilson,Texas,Wilson County,51070,,,,
48495,Winkler,Texas,Winkler County,8010,,,,
48497,Wise,Texas,Wise County,69984,,,,
48499,Wood,Texas,Wood County,45539,,,,
48501,Yoakum,Texas,Yoakum County,8713,,,,
48503,Young,Texas,Young County,18010,,,,
48505,Zapata,Texas,Zapata County,14179,,,,
48507,Zavala,Texas,Zavala County,11840,,,,
49000,Utah,Utah,Utah,3205958,,,,
49001,Beaver,Utah,Beaver County,6710,2307,1315,3622,0.539791356
49003,Box Elder,Utah,Box Elder County,56046,9966,4097,14063,0.250918888
49005,Cache,Utah,Cache County,128289,51732.75,17244.25,68977,0.537668857
49007,Carbon,Utah,Carbon County,20463,5154,1718,6872,0.335825637
49009,Daggett,Utah,Daggett County,950,208.5,69.5,278,0.292631579
49011,Davis,Utah,Davis County,355481,40679,23668,64347,0.181013894
49013,Duchesne,Utah,Duchesne County,19938,6052.5,2017.5,8070,0.40475474
49015,Emery,Utah,Emery County,10012,2167.5,722.5,2890,0.288653616
49017,Garfield,Utah,Garfield County,5051,1016.25,338.75,1355,0.26826371
49019,Grand,Utah,Grand County,9754,1758.75,586.25,2345,0.240414189
49021,Iron,Utah,Iron County,54839,15816.75,5272.25,21089,0.384562082
49023,Juab,Utah,Juab County,12017,4176.75,1392.25,5569,0.463426812
49025,Kane,Utah,Kane County,7886,1774.5,591.5,2366,0.300025361
49027,Millard,Utah,Millard County,13188,4422.75,1474.25,5897,0.447148923
49029,Morgan,Utah,Morgan County,12124,3433.5,1144.5,4578,0.377598152
49031,Piute,Utah,Piute County,1479,358.5,119.5,478,0.323191346
49033,Rich,Utah,Rich County,2483,407.25,135.75,543,0.218687072
49035,Salt Lake,Utah,Salt Lake County,1160437,156759,83458,240217,0.207005637
49037,San Juan,Utah,San Juan County,15308,4089,1630,5719,0.373595506
49039,Sanpete,Utah,Sanpete County,30939,9591.75,3197.25,12789,0.413361776
49041,Sevier,Utah,Sevier County,21620,11000.25,3666.75,14667,0.67839963
49043,Summit,Utah,Summit County,42145,6650,2679,9329,0.221354846
49045,Tooele,Utah,Tooele County,72259,7782,3927,11709,0.162042099
49047,Uintah,Utah,Uintah County,35734,16176,5392,21568,0.603570829
49049,Utah,Utah,Utah County,636235,65333,36881,102214,0.160654475
49051,Wasatch,Utah,Wasatch County,34091,4408,2191,6599,0.19357015
49053,Washington,Utah,Washington County,177556,69255.75,23085.25,92341,0.520066908
49055,Wayne,Utah,Wayne County,2711,654,218,872,0.321652527
49057,Weber,Utah,Weber County,260213,32388,16714,49102,0.188699258
50000,Vermont,Vermont,Vermont,623989,,,,
50001,Addison,Vermont,Addison County,36777,,,,
50003,Bennington,Vermont,Bennington County,35470,,,,
50005,Caledonia,Vermont,Caledonia County,29993,,,,
50007,Chittenden,Vermont,Chittenden County,163774,,,,
50009,Essex,Vermont,Essex County,6163,,,,
50011,Franklin,Vermont,Franklin County,49402,,,,
50013,Grand Isle,Vermont,Grand Isle County,7235,,,,
50015,Lamoille,Vermont,Lamoille County,25362,,,,
50017,Orange,Vermont,Orange County,28892,,,,
50019,Orleans,Vermont,Orleans County,27037,,,,
50021,Rutland,Vermont,Rutland County,58191,,,,
50023,Washington,Vermont,Washington County,58409,,,,
50025,Windham,Vermont,Windham County,42222,,,,
50027,Windsor,Vermont,Windsor County,55062,,,,
51000,Virginia,Virginia,Virginia,8535519,,,,
51001,Accomack,Virginia,Accomack County,32316,,,,
51003,Albemarle,Virginia,Albemarle County,109330,,,,
51005,Alleghany,Virginia,Alleghany County,14860,,,,
51007,Amelia,Virginia,Amelia County,13145,,,,
51009,Amherst,Virginia,Amherst County,31605,,,,
51011,Appomattox,Virginia,Appomattox County,15911,,,,
51013,Arlington,Virginia,Arlington County,236842,,,,
51015,Augusta,Virginia,Augusta County,75558,,,,
51017,Bath,Virginia,Bath County,4147,,,,
51019,Bedford,Virginia,Bedford County,78997,,,,
51021,Bland,Virginia,Bland County,6280,,,,
51023,Botetourt,Virginia,Botetourt County,33419,,,,
51025,Brunswick,Virginia,Brunswick County,16231,,,,
51027,Buchanan,Virginia,Buchanan County,21004,,,,
51029,Buckingham,Virginia,Buckingham County,17148,,,,
51031,Campbell,Virginia,Campbell County,54885,,,,
51033,Caroline,Virginia,Caroline County,30725,,,,
51035,Carroll,Virginia,Carroll County,29791,,,,
51036,Charles City,Virginia,Charles City County,6963,,,,
51037,Charlotte,Virginia,Charlotte County,11880,,,,
51041,Chesterfield,Virginia,Chesterfield County,352802,,,,
51043,Clarke,Virginia,Clarke County,14619,,,,
51045,Craig,Virginia,Craig County,5131,,,,
51047,Culpeper,Virginia,Culpeper County,52605,,,,
51049,Cumberland,Virginia,Cumberland County,9932,,,,
51051,Dickenson,Virginia,Dickenson County,14318,,,,
51053,Dinwiddie,Virginia,Dinwiddie County,28544,,,,
51057,Essex,Virginia,Essex County,10953,,,,
51059,Fairfax,Virginia,Fairfax County,1147532,,,,
51061,Fauquier,Virginia,Fauquier County,71222,,,,
51063,Floyd,Virginia,Floyd County,15749,,,,
51065,Fluvanna,Virginia,Fluvanna County,27270,,,,
51067,Franklin,Virginia,Franklin County,56042,,,,
51069,Frederick,Virginia,Frederick County,89313,,,,
51071,Giles,Virginia,Giles County,16720,,,,
51073,Gloucester,Virginia,Gloucester County,37348,,,,
51075,Goochland,Virginia,Goochland County,23753,,,,
51077,Grayson,Virginia,Grayson County,15550,,,,
51079,Greene,Virginia,Greene County,19819,,,,
51081,Greensville,Virginia,Greensville County,11336,,,,
51083,Halifax,Virginia,Halifax County,33911,,,,
51085,Hanover,Virginia,Hanover County,107766,,,,
